-0.000015828,0.000000000,0.000010290,0.000002084,-0.000029260,0.000022601,0.000008641,0.000005888,-0.000014727,0.000007685,0.000005676,0.000008704,-0.000002776,0.000025596,0.000001923,0.000010152,0.000001947,0.000050019,-0.000002059,0.000010096,0.000028851,0.000012347,-0.000005733,0.000008568,0.000068554,0.000067361,-0.000008585,0.000005753,0.000046838,0.000009258,-0.000010154,0.000002028,0.000176543,0.000000000,-0.000010154,-0.000002028,0.000046838,-0.000009258,-0.000008585,-0.000005753,0.000068554,-0.000067361,-0.000005733,-0.000008568,0.000028851,-0.000012347,-0.000002059,-0.000010096,0.000001947,-0.000050019,0.000001923,-0.000010152,-0.000002776,-0.000025596,0.000005676,-0.000008704,-0.000014727,-0.000007685,0.000008641,-0.000005888,-0.000029260,-0.000022601,0.000010290,-0.000002084,
-0.000020492,0.000023805,-0.000008680,0.000009854,0.000006296,0.000029233,-0.000010385,0.000006901,0.000017368,0.000002392,-0.000011948,0.000003831,0.000021855,0.000013304,-0.000012951,0.000000122,0.000033519,-0.000031485,-0.000012951,-0.000004032,0.000010596,-0.000045072,-0.000011875,-0.000008475,-0.000002777,-0.000057624,-0.000009257,-0.000013339,-0.000065498,-0.000018857,-0.000003905,-0.000017990,-0.000054044,-0.000102914,0.000004767,-0.000020133,-0.000091871,0.000032278,0.000014886,-0.000016937,-0.000108503,-0.000032874,0.000022227,-0.000007744,-0.000063710,0.000036720,0.000022987,0.000004379,-0.000178509,0.000010682,0.000016865,0.000014311,-0.000044473,-0.000009736,0.000007374,0.000018511,-0.000052780,0.000030635,-0.000001022,0.000017253,-0.000036213,0.000004025,-0.000006131,0.000013489,
0.000054355,-0.000005302,-0.000006727,-0.000005286,0.000016536,0.000008547,-0.000002580,-0.000005789,0.000019071,-0.000025121,-0.000000263,-0.000004293,0.000012367,-0.000010082,0.000000122,-0.000002846,-0.000001230,-0.000012009,-0.000000329,-0.000002466,-0.000039625,-0.000026617,-0.000000581,-0.000003128,-0.000038242,0.000021217,0.000000033,-0.000004432,-0.000037116,0.000037146,0.000002059,-0.000005694,-0.000024385,0.000050894,0.000005612,-0.000005612,-0.000011484,0.000067714,0.000009498,-0.000002704,0.000004325,0.000065541,0.000011161,0.000003178,0.000058308,-0.000006874,0.000008371,0.000009764,0.000037292,0.000069510,0.000001444,0.000013364,0.000044010,-0.000011319,-0.000006337,0.000011622,0.000045856,-0.000010015,-0.000010930,0.000005547,0.000027374,-0.000021931,-0.000010553,-0.000001224,
-0.000005969,-0.000027589,-0.000008207,-0.000007011,-0.000000202,-0.000016756,-0.000005476,-0.000008111,0.000005119,-0.000006668,-0.000003204,-0.000009158,-0.000029786,0.000002729,-0.000000348,-0.000010145,-0.000004341,-0.000011373,0.000003255,-0.000010142,-0.000010616,-0.000004026,0.000006827,-0.000008666,-0.000036999,-0.000000349,0.000009738,-0.000006044,-0.000035433,0.000014479,0.000011970,-0.000002533,-0.000016082,0.000018818,0.000013292,0.000002229,-0.000011870,-0.000020658,0.000012453,0.000008325,0.000021371,-0.000024612,0.000007986,0.000014243,0.000005379,-0.000032588,0.000000134,0.000017122,-0.000015831,-0.000030576,-0.000008340,0.000014923,0.000023007,-0.000040664,-0.000013804,0.000008452,0.000017128,-0.000025519,-0.000014519,0.000000959,-0.000002175,-0.000000572,-0.000011756,-0.000004444,
0.000004780,-0.000004286,0.000008437,-0.000010137,-0.000003216,0.000007808,0.000009970,-0.000006010,-0.000018921,0.000010014,0.000010416,-0.000002837,-0.000026608,0.000004757,0.000010773,0.000000003,0.000035436,0.000041024,0.000010807,0.000003337,-0.000002566,0.000027336,0.000009692,0.000007175,0.000036049,0.000014140,0.000006952,0.000010804,0.000077275,0.000019941,0.000002675,0.000013435,0.000039894,-0.000035104,-0.000002829,0.000014424,0.000041865,-0.000042179,-0.000009036,0.000013007,0.000055822,0.000022501,-0.000014703,0.000008445,0.000056984,-0.000065547,-0.000017769,0.000000931,0.000054106,-0.000038653,-0.000016415,-0.000007624,0.000042134,0.000022628,-0.000010626,-0.000014172,0.000015996,-0.000002773,-0.000002665,-0.000016412,0.000004085,-0.000009492,0.000004322,-0.000014370,
-0.000020768,0.000019402,0.000003791,0.000005464,-0.000019614,-0.000000529,-0.000000054,0.000005938,-0.000028242,0.000008947,-0.000002787,0.000004115,0.000012664,0.000025032,-0.000003533,0.000001648,0.000013343,0.000028519,-0.000002873,-0.000000097,0.000018562,-0.000002454,-0.000001836,-0.000000801,0.000032374,-0.000030041,-0.000001030,-0.000000792,0.000024292,-0.000024761,-0.000000659,-0.000000401,-0.000055053,-0.000044474,-0.000000909,0.000000066,0.000005697,-0.000004919,-0.000001818,0.000000010,-0.000066561,-0.000016349,-0.000002743,-0.000001234,-0.000044786,-0.000058807,-0.000002415,-0.000003520,-0.000034112,0.000056663,-0.000000009,-0.000005432,-0.000039417,0.000028125,0.000003709,-0.000005147,-0.000022644,-0.000005545,0.000006559,-0.000002090,-0.000024593,0.000033435,0.000006607,0.000002273,
-0.000012572,-0.000014516,0.000002672,0.000001822,-0.000017542,-0.000010832,0.000000773,0.000003146,-0.000009519,0.000013640,-0.000001216,0.000002854,-0.000015028,0.000059544,-0.000002417,0.000001698,0.000006544,0.000018437,-0.000002929,0.000000339,0.000067735,0.000053890,-0.000002903,-0.000001211,0.000030040,0.000005056,-0.000001934,-0.000002854,0.000064654,-0.000033339,0.000000235,-0.000003683,0.000015181,0.000010946,0.000002672,-0.000002633,-0.000003003,-0.000019217,0.000003579,0.000000060,0.000010389,0.000003645,0.000002027,0.000002490,-0.000011661,0.000006187,-0.000000789,0.000002654,0.000017890,-0.000001580,-0.000002415,0.000000471,0.000001365,-0.000019468,-0.000001448,-0.000001995,0.000025157,0.000001103,0.000001123,-0.000002490,0.000010465,0.000020676,0.000002971,-0.000000669,
-0.000016943,0.000013363,-0.000006602,-0.000004578,0.000006690,0.000001642,-0.000005106,-0.000005213,0.000008266,0.000032057,-0.000003973,-0.000006379,-0.000001288,0.000021394,-0.000002095,-0.000007737,0.000028936,-0.000027020,0.000000492,-0.000008409,0.000086168,0.000006761,0.000003208,-0.000008274,-0.000032671,-0.000049991,0.000006129,-0.000007611,0.000042754,-0.000142863,0.000009704,-0.000005828,-0.000070127,-0.000015335,0.000013183,-0.000001530,-0.000095324,-0.000153719,0.000014078,0.000005548,0.000002816,0.000000442,0.000010081,0.000012961,-0.000149193,-0.000003459,0.000001760,0.000016710,-0.000043807,-0.000069535,-0.000007073,0.000014517,-0.000025107,0.000007450,-0.000012181,0.000007939,-0.000036080,0.000002681,-0.000012237,0.000001030,-0.000001491,0.000009931,-0.000009369,-0.000003145,
0.000019330,0.000023350,0.000005220,-0.000006905,0.000006367,0.000004344,0.000006874,-0.000004008,0.000020702,-0.000004054,0.000007273,-0.000001237,-0.000011742,-0.000001409,0.000006916,0.000001153,0.000023442,-0.000000914,0.000006056,0.000003231,-0.000015418,-0.000006908,0.000004703,0.000005022,-0.000020037,-0.000017844,0.000002853,0.000006414,-0.000033074,-0.000005973,0.000000565,0.000007264,0.000013976,0.000054962,-0.000002101,0.000007415,-0.000086453,-0.000010777,-0.000005029,0.000006573,0.000064411,0.000037025,-0.000007783,0.000004356,-0.000026645,0.000088904,-0.000009482,0.000000692,0.000083095,-0.000007347,-0.000009175,-0.000003741,0.000039505,0.000116339,-0.000006548,-0.000007588,-0.000011384,-0.000007639,-0.000002343,-0.000009532,0.000076722,0.000010020,0.000002000,-0.000009109,
-0.000018264,0.000008358,0.000003612,0.000000486,0.000004649,-0.000017985,0.000001859,0.000000837,0.000007907,0.000009725,0.000001406,-0.000000007,-0.000012930,-0.000000533,0.000002331,-0.000000267,0.000018955,0.000001538,0.000003304,0.000000875,0.000007390,0.000012405,0.000003142,0.000002776,0.000023997,0.000001909,0.000001769,0.000004346,0.000051181,-0.000009658,-0.000000239,0.000005084,-0.000013243,-0.000033384,-0.000002525,0.000004977,0.000010391,-0.000014952,-0.000004954,0.000003795,0.000032211,-0.000001931,-0.000006870,0.000001094,0.000037055,-0.000030595,-0.000006963,-0.000002828,-0.000020757,-0.000032563,-0.000004391,-0.000006338,0.000031747,0.000006463,-0.000000048,-0.000007408,-0.000010801,-0.000003463,0.000003694,-0.000005434,-0.000009358,-0.000006356,0.000004871,-0.000001989,
0.000011715,0.000011344,-0.000002410,0.000004021,0.000008541,0.000000030,-0.000005104,0.000002358,0.000005995,-0.000000430,-0.000006069,-0.000000751,0.000011355,-0.000042976,-0.000005133,-0.000003748,-0.000010823,-0.000017883,-0.000002986,-0.000005875,-0.000042780,-0.000012404,-0.000000034,-0.000006987,-0.000044308,-0.000036323,0.000003551,-0.000006613,-0.000042388,0.000016996,0.000006835,-0.000004027,-0.000075652,0.000039213,0.000008004,0.000000459,-0.000003119,-0.000000423,0.000005892,0.000004765,-0.000081033,0.000022174,0.000001590,0.000006345,-0.000058246,-0.000005647,-0.000001990,0.000004536,0.000024753,0.000039689,-0.000002608,0.000001395,-0.000011400,0.000026522,-0.000000754,-0.000000136,-0.000020055,0.000011679,0.000000929,0.000001019,-0.000007328,0.000027002,0.000000288,0.000003239,
-0.000006595,-0.000010874,0.000004348,-0.000007464,0.000017284,0.000004837,0.000004634,-0.000004885,0.000012476,-0.000003335,0.000004728,-0.000003911,0.000001581,-0.000028795,0.000005686,-0.000003199,-0.000002388,-0.000009665,0.000006932,-0.000001724,-0.000042307,0.000003056,0.000007744,0.000000403,-0.000007720,0.000012814,0.000008112,0.000002947,0.000012804,0.000073679,0.000007868,0.000006338,0.000031891,-0.000009229,0.000005711,0.000010694,0.000070143,0.000004350,0.000000195,0.000014282,0.000029699,0.000034683,-0.000007958,0.000013970,0.000073074,-0.000028288,-0.000015083,0.000008028,0.000073662,-0.000042606,-0.000016992,-0.000001506,0.000021461,-0.000027372,-0.000012573,-0.000009800,0.000062110,-0.000019445,-0.000004882,-0.000013006,0.000017748,0.000004203,0.000001529,-0.000011167,
-0.000020276,0.000013371,0.000001197,0.000000271,-0.000009927,0.000006172,-0.000000701,0.000000760,-0.000011102,0.000012543,-0.000002030,-0.000000477,0.000021645,-0.000000784,-0.000002002,-0.000002397,-0.000000428,-0.000008925,-0.000000605,-0.000004110,-0.000012818,-0.000039983,0.000002004,-0.000004891,-0.000047645,-0.000035473,0.000005292,-0.000003809,-0.000032896,0.000015493,0.000007733,-0.000000245,-0.000059285,0.000025900,0.000007259,0.000004884,0.000023853,0.000001907,0.000003035,0.000008865,-0.000036385,-0.000009039,-0.000003125,0.000008933,-0.000014708,-0.000043638,-0.000007622,0.000004730,-0.000004843,0.000048755,-0.000007851,-0.000001046,-0.000028383,0.000003009,-0.000004338,-0.000004734,0.000010298,-0.000012636,-0.000000137,-0.000004646,-0.000015777,0.000004320,0.000001891,-0.000002089,
