0.430115,0.173676
0.174194,0.109283
0.311462,-0.128296
-0.365845,-0.138977
-0.009644,-0.145081
0.198730,-0.248810
0.023376,0.104675
0.310211,0.136505
0.359314,0.137543
0.615997,-0.118652
-0.243988,0.151367
-0.351288,-0.270081
0.003052,0.467773
0.472839,-0.397705
-0.080688,0.110229
0.151855,0.219727
-0.211395,0.135742
0.003784,0.267426
0.065704,0.296387
0.100800,-0.065918
0.400635,-0.104279
-0.034454,0.123657
-0.317108,-0.307770
-0.175171,0.195709
0.174744,-0.120087
-0.484100,-0.112854
-0.318695,0.134918
-0.024231,-0.052094
0.207733,0.177094
0.633911,0.096405
-0.186310,-0.003601
-0.148193,-0.266052
-0.103577,0.017273
0.192596,0.032196
0.011505,-0.392578
0.246643,0.000732
0.029785,0.273285
-0.168823,-0.101959
0.106262,-0.520111
0.043457,0.202484
-0.151550,-0.446930
0.021057,0.270935
0.038757,-0.013458
-0.012360,-0.044037
-0.077454,-0.269318
0.259918,-0.051880
-0.142883,0.049927
0.013214,-0.400879
0.081512,-0.210236
0.300201,0.017883
-0.219330,-0.335510
-0.001373,0.533508
-0.301971,-0.275238
0.360840,-0.004242
0.106049,0.317810
0.238525,-0.008698
0.142151,-0.185791
-0.510284,0.078430
-0.125122,0.111389
0.084015,0.642456
0.315918,-0.013916
-0.079193,0.223663
0.080414,-0.089752
-0.060303,0.211121
0.046234,-0.019562
-0.272339,0.295990
0.269653,0.028229
0.045380,-0.169647
0.256470,-0.142090
-0.193024,0.390442
-0.041473,-0.421875
0.100922,-0.143799
-0.414398,0.455505
-0.157227,-0.116943
0.495117,-0.262848
0.153198,-0.163940
-0.039093,0.050323
0.025604,-0.025421
0.046387,-0.712372
0.056641,-0.032776
-0.093842,0.226746
-0.146027,0.210419
0.177246,-0.015656
-0.078247,0.137329
0.270721,0.197662
0.186981,-0.219391
-0.161072,-0.157379
0.313965,0.727020
0.070618,-0.124481
0.151733,-0.497986
-0.461700,-0.293793
-0.037903,0.103333
0.100922,0.088104
0.059174,0.185455
-0.175903,-0.248505
0.032227,0.065460
-0.049591,-0.081818
0.179321,-0.109863
0.500885,-0.056000
-0.190552,-0.178192
-0.320587,-0.019562
0.029327,-0.053284
-0.286346,0.068604
-0.432129,0.315887
0.114502,-0.057587
0.672577,0.052979
0.051331,0.318542
0.350647,-0.004944
0.318939,0.202148
0.283051,-0.446106
-0.483551,0.029724
-0.175049,0.251526
-0.072571,0.078217
-0.352936,0.213623
0.203522,-0.667542
-0.097290,0.319977
0.147430,-0.352814
-0.127930,-0.113831
-0.179993,-0.127258
0.345581,0.213867
0.129028,0.918732
0.065796,-0.052887
0.209137,-0.422791
-0.146698,-0.146851
0.297119,0.060669
-0.207367,0.748169
-0.191345,-0.275452
-0.044006,0.066498
0.178741,-0.058868
-0.080750,-0.163147
-0.358734,-0.431213
-0.145172,0.239899
-0.201630,-0.182861
-0.208588,0.085815
-0.054047,-0.347565
0.187195,-0.056274
0.067291,-0.612457
-0.173615,-0.176422
0.365356,-0.595642
-0.093658,-0.157562
0.476685,0.273529
0.100098,-0.294678
0.246216,0.536987
-0.012421,-0.188843
-0.115417,-0.070190
-0.361115,-0.106598
0.016846,0.195557
-0.032074,0.219543
-0.332977,-0.001831
-0.086761,-0.497070
-0.224457,0.319000
0.041656,-0.080231
0.050934,-0.224182
-0.163391,-0.019135
-0.092163,0.261841
-0.060394,0.474365
-0.051056,-0.037292
-0.354370,-0.005859
-0.122284,0.307526
0.118591,-0.159332
-0.079163,-0.137634
0.151825,0.030762
-0.068939,-0.033844
-0.037109,0.242920
0.212524,0.037750
0.007935,0.113098
-0.113373,0.315155
-0.226898,-0.259094
-0.040009,-0.299774
-0.607178,-0.066986
0.381927,-0.013031
0.088867,0.062500
0.478851,0.276886
-0.148926,-0.042023
0.271912,0.672668
0.024506,0.454071
0.111542,0.191559
-0.103210,-0.335602
-0.070801,-0.001892
-0.474457,-0.047607
0.257721,-0.484344
0.391632,-0.065186
0.207031,0.122253
-0.365295,-0.058502
-0.032532,-0.161652
0.076904,0.329315
0.449677,0.491974
0.199738,-0.085327
-0.369843,-0.482147
0.182556,-0.211945
0.337219,0.261444
-0.221893,-0.034882
0.060059,0.589081
-0.378937,-0.140137
0.069489,-0.117096
-0.322388,-0.273071
-0.229492,-0.302948
0.114746,0.046143
0.341583,-0.027710
0.058685,0.081299
0.317230,0.169159
-0.483856,0.170563
-0.130859,0.289429
0.096680,0.012268
-0.087189,0.471619
-0.365784,0.129883
0.094971,-0.122711
-0.130035,0.286896
0.388336,0.130188
0.135406,-0.214478
-0.397766,0.088074
0.466736,-0.182800
-0.254272,0.213623
-0.197479,-0.137787
0.388733,0.444733
-0.094208,0.078186
0.152557,0.304657
-0.449371,-0.202454
-0.175598,0.197296
0.367493,-0.389893
0.114777,0.248474
-0.567322,-0.003998
-0.067596,0.308441
0.197235,0.210815
0.089081,-0.388214
-0.219696,-0.314758
-0.152405,-0.051880
-0.035950,-0.138153
0.057587,0.145203
0.428192,0.510468
0.034302,0.258057
-0.226624,-0.363129
-0.216125,-0.320190
0.453583,0.351105
0.169373,-0.142120
0.082733,0.549927
0.198303,-0.655334
0.035553,-0.498779
0.173767,0.058655
0.128571,-0.321411
0.162048,0.134430
-0.109894,-0.160339
0.432159,0.240692
-0.093323,-0.242798
0.065613,0.063385
-0.096954,-0.087097
0.089233,-0.236145
-0.026031,-0.041351
0.045135,-0.100403
-0.606476,-0.000427
0.012207,0.298248
-0.332916,0.096100
0.050018,-0.171021
-0.037445,0.518005
0.288300,-0.162933
-0.615509,-0.467957
0.332153,0.309113
0.273132,-0.173737
0.228973,-0.469360
0.457306,-0.016357
0.287994,-0.262726
0.092163,-0.278442
-0.290558,-0.757782
0.275726,0.483459
0.052673,-0.451508
0.255951,0.180511
0.024139,0.053802
0.028320,0.120239
0.260193,0.384155
0.034027,0.043732
-0.303802,-0.021149
-0.118042,0.284973
-0.179901,0.135529
0.049866,0.252014
-0.400085,0.230774
0.049225,0.115295
-0.248566,-0.095001
0.360291,0.270416
0.559113,0.275299
-0.250122,0.661316
0.182526,-0.171844
0.060730,0.171051
-0.478424,0.089081
-0.264648,0.249695
0.351196,-0.029480
0.382416,0.183838
-0.027283,-0.623505
-0.065826,0.235992
-0.034180,0.651611
-0.456177,-0.038513
-0.022156,-0.078033
0.098938,-0.028168
-0.181488,0.332336
0.263580,-0.202484
-0.029266,-0.264069
-0.050842,0.014130
0.094116,0.047058
0.215546,-0.167664
0.050079,0.054565
0.440247,-0.053467
0.178314,0.028595
-0.050690,0.236847
-0.121399,-0.017303
-0.574646,-0.344788
-0.130188,-0.290039
0.196198,0.242157
0.240570,-0.107574
0.066223,-0.170654
0.380371,-0.608612
-0.087341,-0.167938
0.068726,0.204956
0.070740,-0.100098
-0.546265,-0.279358
0.314728,0.567596
-0.294708,-0.137878
-0.361115,-0.242218
-0.283020,0.410400
-0.114075,-0.439911
-0.380737,0.108795
0.083160,0.028412
-0.316467,0.234772
-0.144867,0.028503
0.370056,0.545105
-0.087891,0.208344
-0.418549,-0.142059
-0.193268,0.248596
-0.059845,-0.095062
-0.315704,0.327637
-0.061310,0.360535
0.346619,0.212769
0.359375,0.317139
-0.682251,-0.100433
0.408722,0.135406
-0.139496,-0.220856
-0.186157,-0.402557
0.107391,-0.443390
-0.487213,-0.003357
0.036499,0.137207
-0.212860,0.313385
-0.059204,0.007355
-0.067108,-0.365326
-0.089905,0.132538
